S.no,HS_ID,Status,Date,Diff.
569,A16,1st Rework Start,25-Aug-2023,1
570,A4,1st Rework Received,30-Aug-2023,1
571,A4,1st Rework End,1-Sep-2023,1
572,A16,1st Rework End,1-Sep-2023,1
573,A85,2nd Rework Start,25-Aug-2023,1
574,A85,2nd Rework End,1-Sep-2023,1
575,A68,3rd Rework Start,30-Aug-2023,1
576,A68,3rd Rework End,31-Aug-2023,1
577,A111,Final Data Received,1-Aug-2023,1
578,A111,Project Start Date,1-Aug-2023,1
579,A111,1st Cut Delivery,24-Aug-2023,1
580,A91,2nd Rework Received,28-Aug-2023,1
581,A91,2nd Rework Start,28-Aug-2023,1
582,A91,2nd Rework End,28-Aug-2023,1
583,A91,Confirmation for Final Delivery,28-Aug-2023,1
584,A91,Final Delivery,29-Aug-2023,1
585,A78,Project Start Date,28-Aug-2023,1
586,A78,Tower Modeling Start,28-Aug-2023,1
587,A78,Tower Modeling End,4-Sep-2023,1
588,A131,Sales Confirmation,4-Sep-2023,1
589,A132,Sales Confirmation,4-Sep-2023,1
590,A9,Partial Data Received,4-Sep-2023,1
591,A53,Final Data Received,4-Sep-2023,1
592,A9,Project Start Date,5-Sep-2023,1
593,A53,Project Start Date,5-Sep-2023,1
594,A123,Final Data Received,6-Sep-2023,1
595,A123,Project Start Date,7-Sep-2023,1
596,A132,Final Data Received,6-Sep-2023,1
597,A132,Project Start Date,7-Sep-2023,1
598,A71,Partial Data Received,4-Sep-2023,1
599,A15,Partial Data Received,5-Sep-2023,1
600,A56,Confirmation for Final Delivery,5-Sep-2023,1
601,A56,Final Delivery,6-Sep-2023,1
602,A46,1st Rework End,20-Jun-2023,1
603,A46,2nd Rework Received,6-Sep-2023,1
604,A46,2nd Rework Start,6-Sep-2023,1
605,A104,Project Start Date,1-Sep-2023,1
606,A104,Tower Modeling Start,1-Sep-2023,1
607,A104,Tower Modeling End,6-Sep-2023,1
608,A46,2nd Rework End,6-Sep-2023,1
609,A124,Project Start Date,28-Aug-2023,1
610,A124,Tower Modeling Start,28-Aug-2023,1
611,A124,Tower Modeling End,8-Sep-2023,1
612,A68,Confirmation for Final Delivery,8-Sep-2023,1
613,A68,Final Delivery,11-Sep-2023,1
614,A116,Project Start Date,21-Aug-2023,1
615,A116,Photoshoot Start,21-Aug-2023,1
616,A116,Photoshoot End,28-Aug-2023,1
617,A116,1st Cut Delivery,24-Aug-2023,1
618,A121,Project Start Date,28-Aug-2023,1
619,A121,Photoshoot Start,28-Aug-2023,1
620,A121,Photoshoot End,28-Aug-2023,1
621,A4,Confirmation for Final Delivery,8-Sep-2023,1
622,A4,Final Delivery,11-Sep-2023,1
623,A43,Confirmation for Final Delivery,8-Sep-2023,1
624,A43,Final Delivery,11-Sep-2023,1
625,A133,Sales Confirmation,8-Sep-2023,1
626,A134,Sales Confirmation,11-Sep-2023,1
627,A135,Sales Confirmation,11-Sep-2023,1
628,A102,Final Delivery,11-Sep-2023,1
629,A23,Deemed Consumed,11-Sep-2023,1
630,A32,Deemed Consumed,11-Sep-2023,1
631,A1,Deemed Consumed,11-Sep-2023,1
632,A69,Deemed Consumed,11-Sep-2023,1
633,A70,Deemed Consumed,11-Sep-2023,1
634,A12,1st Tower Modeling Rework Received,18-Aug-2023,1
635,A12,1st Tower Modeling Rework Approval/Clarification,8-Sep-2023,1
636,A12,1st Tower Modeling Rework Start,11-Sep-2023,1
637,A12,1st Tower Modeling Rework End,11-Sep-2023,1
638,A129,1st Cut Delivery,11-Sep-2023,1
639,A134,Project Start Date,11-Sep-2023,1
640,A133,Project Start Date,11-Sep-2023,1
641,A130,1st Cut Delivery,11-Sep-2023,1
642,A90,1st Cut Delivery,11-Sep-2023,1
643,A136,Sales Confirmation,12-Sep-2023,1
644,A6,Deemed Consumed,12-Sep-2023,1
645,A7,Deemed Consumed,12-Sep-2023,1
646,A8,Deemed Consumed,12-Sep-2023,1
647,A78,1st Rework Received,12-Sep-2023,1
648,A78,1st Rework Start,12-Sep-2023,1
649,A76,Playblast Delivery,12-Sep-2023,1
650,A119,Confirmation for Final Delivery,11-Sep-2023,1
651,A119,Final Delivery,12-Sep-2023,1
652,A117,1st Rework Received,4-Sep-2023,1
653,A117,1st Rework Start,8-Sep-2023,1
654,A117,1st Rework Start,12-Sep-2023,1
655,A121,1st Cut Delivery,12-Sep-2023,1
656,A122,Final Data Received,11-Sep-2023,1
657,A122,Project Start Date,11-Sep-2023,1
658,A122,Photoshoot Start,11-Sep-2023,1
659,A122,Photoshoot End,12-Sep-2023,1
660,A137,Sales Confirmation,6-Sep-2023,1
661,A137,Final Data Received,11-Sep-2023,1
662,A137,Project Start Date,12-Sep-2023,1
663,A15,Tower Modeling End,13-Sep-2023,1
664,A15,Project Start Date,4-Sep-2023,1
665,A15,Tower Modeling Start,4-Sep-2023,1
666,A137,1st Cut Delivery,13-Sep-2023,1
667,A130,Confirmation for Final Delivery,12-Sep-2023,1
668,A130,Final Delivery,13-Sep-2023,1
669,A117,Confirmation for Final Delivery,14-Sep-2023,1
670,A117,Final Delivery,15-Sep-2023,1
671,A138,Sales Confirmation,15-Sep-2023,1
672,A129,Confirmation for Final Delivery,14-Sep-2023,1
673,A129,Final Delivery,15-Sep-2023,1
674,A131,Project Start Date,15-Sep-2023,1
675,A131,Photoshoot Start,15-Sep-2023,1
676,A131,Photoshoot End,15-Sep-2023,1
677,A78,1st Tower Modeling Rework Start,12-Sep-2023,1
678,A78,1st Tower Modeling Rework End,15-Sep-2023,1
679,A139,Sales Confirmation,13-Sep-2023,1
680,A139,Project Start Date,15-Sep-2023,1
681,A141,Sales Confirmation,18-Sep-2023,1
682,A132,1st Cut Delivery,18-Sep-2023,1
683,A142,Sales Confirmation,12-Sep-2023,1
684,A142,Project Start Date,14-Sep-2023,1
685,A140,Sales Confirmation,16-Sep-2023,1
686,A143,Sales Confirmation,16-Sep-2023,1
687,A80,Final Data Received,8-Sep-2023,1
688,A80,Project Start Date,11-Sep-2023,1
689,A80,Tower Modeling Start,11-Sep-2023,1
690,A80,Tower Modeling End,19-Sep-2023,1
691,A104,1st Tower Modeling Rework Confirmation,18-Sep-2023,1
692,A104,1st Rework Received,13-Sep-2023,1
693,A104,1st Rework Start,15-Sep-2023,1
694,A104,1st Rework End,20-Sep-2023,1
695,A123,1st Cut Delivery,21-Sep-2023,1
696,A144,Purchase Date,31-Mar-2021,1
697,A47,Deemed Consumed,21-Sep-2023,1
698,A137,Confirmation for Final Delivery,21-Sep-2023,1
699,A137,Final Delivery,21-Sep-2023,1
700,A145,Sales Confirmation,22-Sep-2023,1
701,A104,2nd Tower Modeling Rework Received,22-Sep-2023,1
702,A104,2nd Tower Modeling Rework Start,22-Sep-2023,1
703,A132,1st Rework Received,22-Sep-2023,1
704,A132,1st Rework Start,22-Sep-2023,1
705,A132,1st Rework End,25-Sep-2023,1
706,A142,1st Cut Delivery,25-Sep-2023,1
707,A146,Sales Confirmation,25-Sep-2023,1
708,A82,Project Start Date,14-Sep-2023,1
709,A82,Tower Modeling Start,14-Sep-2023,1
710,A82,Tower Modeling End,25-Sep-2023,1
711,A81,Playblast Delivery,25-Sep-2023,1
712,A147,Sales Confirmation,27-Sep-2023,1
713,A147,Project Start Date,27-Sep-2023,1
714,A146,Project Start Date,27-Sep-2023,1
715,A133,1st Cut Delivery,27-Sep-2023,1
716,A148,Sales Confirmation,27-Sep-2023,1
717,A128,Final Data Received,15-Sep-2023,1
718,A128,Project Start Date,18-Sep-2023,1
719,A128,1st Cut Delivery,27-Sep-2023,1
720,A142,1st Rework Received,25-Sep-2023,1
721,A142,1st Rework Start,26-Sep-2023,1
722,A142,1st Rework End,27-Sep-2023,1
723,A134,1st Cut Delivery,27-Sep-2023,1
724,A149,Sales Confirmation,27-Sep-2023,1
725,A150,Sales Confirmation,27-Sep-2023,1
726,A149,Final Data Received,27-Sep-2023,1
727,A150,Final Data Received,27-Sep-2023,1
728,A149,Project Start Date,27-Sep-2023,1
729,A150,Project Start Date,27-Sep-2023,1
730,A104,2nd Tower Modeling Rework End,28-Sep-2023,1
731,A151,Sales Confirmation,28-Sep-2023,1
732,A151,Final Data Received,28-Sep-2023,1
733,A151,Project Start Date,29-Sep-2023,1
734,A75,Purchase Date,31-Mar-2023,1
735,A76,1st Playblast Rework Start,20-Sep-2023,1
736,A145,Project Start Date,3-Oct-2023,1
737,A145,Photoshoot Start,3-Oct-2023,1
738,A145,Photoshoot End,3-Oct-2023,1
739,A132,Confirmation for Final Delivery,27-Sep-2023,1
740,A132,Final Delivery,28-Sep-2023,1
741,A152,Sales Confirmation,29-Sep-2023,1
742,A153,Sales Confirmation,29-Sep-2023,1
743,A154,Sales Confirmation,29-Sep-2023,1
744,A139,1st Cut Delivery,29-Sep-2023,1
745,A90,Confirmation for Final Delivery,28-Sep-2023,1
746,A90,Final Delivery,29-Sep-2023,1
747,A155,Sales Confirmation,29-Sep-2023,1
748,A155,Final Data Received,29-Sep-2023,1
749,A155,Project Start Date,3-Oct-2023,1
750,A135,Project Start Date,22-Sep-2023,1
751,A135,Photoshoot Start,22-Sep-2023,1
752,A135,Photoshoot End,22-Sep-2023,1
753,A135,Final Delivery,29-Sep-2023,1
754,A131,Final Delivery,29-Sep-2023,1
755,A142,Confirmation for Final Delivery,28-Sep-2023,1
756,A142,Final Delivery,29-Sep-2023,1
757,A122,1st Cut Delivery,28-Sep-2023,1
758,A121,Confirmation for Final Delivery,27-Sep-2023,1
759,A121,Final Delivery,29-Sep-2023,1
760,A141,Project Start Date,21-Sep-2023,1
761,A141,Photoshoot Start,21-Sep-2023,1
762,A141,Photoshoot End,21-Sep-2023,1
763,A141,Final Delivery,1-Oct-2023,1
764,A53,1st Cut Delivery,19-Sep-2023,1
765,A124,Final Data Received,12-Sep-2023,1
766,A124,Tower Modeling Confirmation,22-Sep-2023,1
767,A12,Tower Modeling Confirmation,22-Sep-2023,1
768,A138,Final Data Received,26-Sep-2023,1
769,A138,Project Start Date,26-Sep-2023,1
770,A81,Render View Delivery,3-Oct-2023,1
771,A3,Project Start Date,27-Sep-2023,1
772,A146,Confirmation for Final Delivery,3-Oct-2023,1
773,A107,Project Start Date,28-Sep-2023,1
774,A123,1st Rework Received,28-Sep-2023,1
775,A123,1st Rework Start,2-Oct-2023,1
776,A123,1st Rework End,4-Oct-2023,1
777,A148,Project Start Date,7-Oct-2023,1
778,A139,Confirmation for Final Delivery,4-Oct-2023,1
779,A82,Tower Modeling Confirmation,4-Oct-2023,1
780,A146,Final Delivery,4-Oct-2023,1
781,A80,1st Tower Modeling Rework Start,3-Oct-2023,1
782,A80,1st Tower Modeling Rework End,4-Oct-2023,1
783,A156,Sales Confirmation,4-Oct-2023,1
784,A156,Final Data Received,4-Oct-2023,1
785,A156,Project Start Date,4-Oct-2023,1
786,A134,Confirmation for Final Delivery,4-Oct-2023,1
787,A157,Sales Confirmation,4-Oct-2023,1
788,A158,Sales Confirmation,4-Oct-2023,1
789,A157,Project Start Date,6-Oct-2023,1
790,A157,Photoshoot Start,6-Oct-2023,1
791,A157,Photoshoot End,6-Oct-2023,1
792,A133,1st Rework Received,5-Oct-2023,1
793,A133,1st Rework Start,5-Oct-2023,1
794,A15,1st Tower Modeling Rework Start,27-Sep-2023,1
795,A139,Final Delivery,5-Oct-2023,1
796,A15,1st Tower Modeling Rework End,5-Oct-2023,1
797,A134,Final Delivery,5-Oct-2023,1
798,A128,Confirmation for Final Delivery,4-Oct-2023,1
799,A128,Final Delivery,5-Oct-2023,1
800,A159,Sales Confirmation,5-Oct-2023,1
801,A160,Sales Confirmation,5-Oct-2023,1
802,A158,Final Data Received,6-Oct-2023,1
803,A158,Project Start Date,7-Oct-2023,1
804,A161,Sales Confirmation,6-Oct-2023,1
805,A161,Project Start Date,6-Oct-2023,1
806,A162,Sales Confirmation,6-Oct-2023,1
807,A163,Sales Confirmation,6-Oct-2023,1
808,A133,1st Rework End,7-Oct-2023,1
809,A124,Playblast Delivery,8-Oct-2023,1
810,A138,1st Cut Delivery,9-Oct-2023,1
811,A161,1st Cut Delivery,9-Oct-2023,1
812,A162,1st Cut Delivery,9-Oct-2023,1
813,A163,1st Cut Delivery,9-Oct-2023,1
814,A164,Sales Confirmation,9-Oct-2023,1
815,A164,Project Start Date,9-Oct-2023,1
816,A165,Sales Confirmation,9-Oct-2023,1
817,A165,Project Start Date,9-Oct-2023,1
818,A136,Project Start Date,9-Oct-2023,1
819,A15,2nd Tower Modeling Rework Received,9-Oct-2023,1
820,A15,2nd Tower Modeling Rework Start,9-Oct-2023,1
821,A15,2nd Tower Modeling Rework End,9-Oct-2023,1
822,A53,1st Rework Received,4-Oct-2023,1
823,A53,1st Rework Start,4-Oct-2023,1
824,A53,1st Rework End,9-Oct-2023,1
825,A133,Final Delivery,9-Oct-2023,1
826,A116,Final Delivery,10-Oct-2023,1
827,A167,Sales Confirmation,10-Oct-2023,1
828,A147,1st Cut Delivery,10-Oct-2023,1
829,A122,Final Delivery,10-Oct-2023,1
830,A15,3rd Tower Modeling Rework Received,9-Oct-2023,1
831,A15,3rd Tower Modeling Rework Start,10-Oct-2023,1
832,A15,3rd Tower Modeling Rework End,10-Oct-2023,1
833,A144,Sales Confirmation,6-Oct-2023,1
834,A76,1st Playblast Rework End,29-Sep-2023,1
835,A166,Sales Confirmation,10-Oct-2023,1
836,A160,Project Start Date,10-Oct-2023,1
837,A160,Photoshoot Start,10-Oct-2023,1
838,A160,Photoshoot End,10-Oct-2023,1
839,A159,Project Start Date,9-Oct-2023,1
840,A159,Photoshoot Start,9-Oct-2023,1
841,A159,Photoshoot End,9-Oct-2023,1
842,A168,Sales Confirmation,10-Oct-2023,1
843,A155,1st Cut Delivery,11-Oct-2023,1
844,A166,Project Start Date,13-Oct-2023,1
845,A169,Sales Confirmation,11-Oct-2023,1
846,A169,Project Start Date,11-Oct-2023,1
847,A170,Sales Confirmation,11-Oct-2023,1
848,A171,Sales Confirmation,11-Oct-2023,1
849,A172,Sales Confirmation,11-Oct-2023,1
850,A149,1st Cut Delivery,11-Oct-2023,1
851,A150,1st Cut Delivery,11-Oct-2023,1
852,A173,Sales Confirmation,11-Oct-2023,1
853,A173,Project Start Date,13-Oct-2023,1
854,A173,Photoshoot Start,13-Oct-2023,1
855,A173,Photoshoot End,13-Oct-2023,1
856,A174,Sales Confirmation,11-Oct-2023,1
857,A174,Final Data Received,12-Oct-2023,1
858,A174,Project Start Date,12-Oct-2023,1
859,A156,1st Cut Delivery,12-Oct-2023,1
860,A72,5th Rework Start,11-Oct-2023,1
861,A72,5th Rework End,12-Oct-2023,1
862,A145,Final Delivery,12-Oct-2023,1
863,A151,1st Cut Delivery,12-Oct-2023,1
864,A72,Playblast Confirmation,13-Oct-2023,1
865,A157,Final Delivery,13-Oct-2023,1
866,A93,Confirmation for Final Delivery,12-Oct-2023,1
867,A93,Final Delivery,13-Oct-2023,1
868,A123,Confirmation for Final Delivery,12-Oct-2023,1
869,A123,Final Delivery,13-Oct-2023,1
870,A169,1st Cut Delivery,13-Oct-2023,1
871,A138,1st Rework Received,11-Oct-2023,1
872,A138,1st Rework Start,11-Oct-2023,1
873,A138,1st Rework End,13-Oct-2023,1
874,A126,Partial Data Received,10-Oct-2023,1
875,A126,Project Start Date,11-Oct-2023,1
876,A126,1st Cut Delivery,13-Oct-2023,1
877,A107,1st Rework Start,5-Oct-2023,1
878,A107,1st Rework Approval/Clarification,10-Oct-2023,1
879,A107,1st Rework End,13-Oct-2023,1
880,A76,Render View Delivery,13-Oct-2023,1
881,A158,1st Cut Delivery,16-Oct-2023,1
882,A3,1st Cut Delivery,16-Oct-2023,1
883,A138,L_P Conversion Start,16-Oct-2023,1
884,A124,1st Playblast Rework Received,9-Oct-2023,1
885,A124,1st Playblast Rework Start,10-Oct-2023,1
886,A124,1st Playblast Rework End,12-Oct-2023,1
887,A111,1st Rework Received,4-Oct-2023,1
888,A111,1st Rework Approval/Clarification,4-Oct-2023,1
889,A111,1st Rework Start,5-Oct-2023,1
890,A111,1st Rework End,9-Oct-2023,1
891,A172,Final Data Received,16-Oct-2023,1
892,A172,Project Start Date,16-Oct-2023,1
893,A175,Sales Confirmation,16-Oct-2023,1
894,A15,1st Cut Delivery,16-Oct-2023,1
895,A136,Final Delivery,16-Oct-2023,1
896,A169,Confirmation for Final Delivery,16-Oct-2023,1
897,A169,Final Delivery,16-Oct-2023,1
898,A175,Project Start Date,17-Oct-2023,1
899,A176,Sales Confirmation,17-Oct-2023,1
900,A177,Sales Confirmation,17-Oct-2023,1
901,A178,Sales Confirmation,17-Oct-2023,1
902,A179,Sales Confirmation,17-Oct-2023,1
903,A156,1st Rework Received,13-Oct-2023,1
904,A156,1st Rework Approval/Clarification,16-Oct-2023,1
905,A156,1st Rework Start,16-Oct-2023,1
906,A156,1st Rework End,17-Oct-2023,1
907,A180,Sales Confirmation,17-Oct-2023,1
908,A180,Final Data Received,18-Oct-2023,1
909,A180,Project Start Date,18-Oct-2023,1
910,A166,1st Cut Delivery,18-Oct-2023,1
911,A180,Purchase Date,26-Sep-2023,1
912,A178,Purchase Date,18-Sep-2023,1
913,A177,Purchase Date,12-Sep-2023,1
914,A176,Purchase Date,16-Oct-2023,1
915,A176,Project Start Date,17-Oct-2023,1
916,A175,Purchase Date,18-Aug-2023,1
917,A173,Purchase Date,21-Sep-2023,1
918,A171,Purchase Date,22-Sep-2023,1
919,A170,Purchase Date,31-Aug-2023,1
920,A167,Purchase Date,9-Oct-2023,1
921,A165,Purchase Date,27-Sep-2023,1
922,A164,Purchase Date,30-Sep-2023,1
923,A21,1st Tower Modeling Rework Received,29-Sep-2023,1
924,A21,1st Rework Approval/Clarification,10-Oct-2023,1
925,A21,1st Tower Modeling Rework Start,10-Oct-2023,1
926,A21,1st Tower Modeling Rework End,18-Oct-2023,1
927,A161,Confirmation for Final Delivery,18-Oct-2023,1
928,A161,Final Delivery,18-Oct-2023,1
929,A181,Sales Confirmation,17-Oct-2023,1
930,A181,Final Data Received,18-Oct-2023,1
931,A181,Project Start Date,19-Oct-2023,1
932,A179,Purchase Date,18-Sep-2023,1
933,A174,Purchase Date,7-Aug-2023,1
934,A172,Purchase Date,6-Sep-2023,1
935,A160,Purchase Date,31-Aug-2023,1
936,A159,Purchase Date,28-Jul-2023,1
937,A151,1st Rework Received,16-Oct-2023,1
938,A151,1st Rework Start,18-Oct-2023,1
939,A151,1st Rework End,19-Oct-2023,1
940,A166,Final Delivery,19-Oct-2023,1
941,A42,1st Rework Received,29-Sep-2023,1
942,A42,1st Rework Approval/Clarification,10-Oct-2023,1
943,A42,1st Rework Start,11-Oct-2023,1
944,A182,Sales Confirmation,18-Oct-2023,1
945,A182,Purchase Date,30-Sep-2023,1
946,A182,Final Data Received,19-Oct-2023,1
947,A182,Project Start Date,19-Oct-2023,1
948,A178,Final Data Received,19-Oct-2023,1
949,A179,Final Data Received,19-Oct-2023,1
950,A178,Project Start Date,20-Oct-2023,1
951,A179,Project Start Date,20-Oct-2023,1
952,A174,1st Cut Delivery,19-Oct-2023,1
953,A160,Final Delivery,19-Oct-2023,1
954,A159,Final Delivery,19-Oct-2023,1
955,A173,Final Delivery,19-Oct-2023,1
956,A168,Purchase Date,9-Oct-2023,1
957,A149,Confirmation for Final Delivery,19-Oct-2023,1
958,A150,Confirmation for Final Delivery,19-Oct-2023,1
959,A149,Final Delivery,20-Oct-2023,1
960,A150,Final Delivery,20-Oct-2023,1
961,A163,Purchase Date,6-Oct-2023,1
962,A162,Purchase Date,6-Oct-2023,1
963,A154,Purchase Date,23-Sep-2023,1
964,A153,Purchase Date,23-Sep-2023,1
965,A152,Purchase Date,23-Sep-2023,1
966,A148,Purchase Date,15-Sep-2023,1
967,A147,Purchase Date,22-Aug-2023,1
968,,,,1
969,A143,Purchase Date,18-Sep-2023,1
970,A140,Purchase Date,18-Sep-2023,1
971,A120,Purchase Date,31-Jul-2023,1
972,A115,Purchase Date,30-Jun-2023,1
973,A110,Purchase Date,27-Jul-2023,1
974,A109,Purchase Date,30-Jun-2023,1
975,A104,Purchase Date,30-Jun-2023,1
976,A105,Purchase Date,30-Jun-2023,1
977,A106,Purchase Date,30-Jun-2023,1
978,A107,Purchase Date,30-Jun-2023,1
979,A108,Purchase Date,30-Jun-2023,1
980,A85,Purchase Date,30-Jun-2022,1
981,A82,Purchase Date,28-Feb-2023,1
982,A81,Purchase Date,18-Aug-2023,1
983,A78,Purchase Date,27-Sep-2023,1
984,A77,Purchase Date,23-Mar-2023,1
985,A124,Purchase Date,26-Jul-2023,1
986,A125,Purchase Date,3-Aug-2023,1
987,A126,Purchase Date,3-Aug-2023,1
988,A127,Purchase Date,3-Aug-2023,1
989,A138,Purchase Date,31-Aug-2023,1
990,A151,Purchase Date,11-Sep-2023,1
991,A155,Purchase Date,28-Aug-2023,1
992,A156,Purchase Date,7-Aug-2023,1
993,A158,Purchase Date,25-Aug-2023,1
994,A181,Purchase Date,30-Sep-2023,1
995,A148,Final Delivery,21-Oct-2023,1
996,A155,Confirmation for Final Delivery,20-Oct-2023,1
997,A155,Final Delivery,23-Oct-2023,1
998,A165,1st Cut Delivery,23-Oct-2023,1
999,A5,Final Data Received,13-Oct-2023,1
1000,A5,Project Start Date,13-Oct-2023,1
1001,A5,Tower Modeling Start,16-Oct-2023,1
1002,A5,Tower Modeling End,25-Oct-2023,1
1003,A124,2nd Playblast Rework Received,16-Oct-2023,1
1004,A124,2nd Playblast Rework Start,17-Oct-2023,1
1005,A124,2nd Playblast Rework End,19-Oct-2023,1
1006,A124,Playblast Confirmation,25-Oct-2023,1
1007,A80,Tower Modeling Confirmation,16-Oct-2023,1
1008,A156,Confirmation for Final Delivery,23-Oct-2023,1
1009,A156,Final Delivery,25-Oct-2023,1
1010,A158,1st Rework Received,16-Oct-2023,1
1011,A158,1st Rework Approval/Clarification,20-Oct-2023,1
1012,A158,1st Rework Start,23-Oct-2023,1
1013,A158,1st Rework End,26-Oct-2023,1
1014,A183,Sales Confirmation,26-Oct-2023,1
1015,A183,Project Start Date,27-Oct-2023,1
1016,A183,Photoshoot Start,27-Oct-2023,1
1017,A80,Playblast Delivery,26-Oct-2023,1
1018,A158,Confirmation for Final Delivery,26-Oct-2023,1
1019,A158,Final Delivery,27-Oct-2023,1
1020,A184,Sales Confirmation,27-Oct-2023,1
1021,A184,Purchase Date,10-Oct-2023,1
1022,A184,Project Start Date,30-Oct-2023,1
1023,A184,Photoshoot Start,30-Oct-2023,1
1024,A184,Photoshoot End,30-Oct-2023,1
1025,A185,Sales Confirmation,27-Oct-2023,1
1026,A185,Purchase Date,7-Oct-2023,1
1027,A185,Project Start Date,7-Nov-2023,1
1028,A185,Photoshoot Start,7-Nov-2023,1
1029,A185,Photoshoot End,7-Nov-2023,1
1030,A180,1st Cut Delivery,27-Oct-2023,1
1031,A82,Render View Delivery,27-Oct-2023,1
1032,A182,1st Cut Delivery,30-Oct-2023,1
1033,A164,1st Cut Delivery,30-Oct-2023,1
1034,A138,L_P Conversion End,31-Oct-2023,1
1035,A138,Final Delivery,31-Oct-2023,1
1036,A72,Final Delivery with Watermark,31-Oct-2023,1
1037,A175,1st Cut Delivery,31-Oct-2023,1
1038,A181,1st Cut Delivery,31-Oct-2023,1
1039,A147,Confirmation for Final Delivery,30-Oct-2023,1
1040,A147,Final Delivery,31-Oct-2023,1
1041,A151,Confirmation for Final Delivery,30-Oct-2023,1
1042,A151,Final Delivery,31-Oct-2023,1
1043,A186,Sales Confirmation,31-Oct-2023,1
1044,A186,Purchase Date,29-Sep-2023,1
1045,A186,Final Data Received,31-Oct-2023,1
1046,A186,Project Start Date,1-Nov-2023,1
1047,A176,1st Cut Delivery,1-Nov-2023,1
1048,A187,Sales Confirmation,2-Nov-2023,1
1049,A187,Purchase Date,30-Oct-2023,1
1050,A120,Deemed Consumed,31-Oct-2023,1
1051,A78,2nd Tower Modeling Rework Received,2-Nov-2023,1
1052,A78,2nd Tower Modeling Rework Start,2-Nov-2023,1
1053,A172,1st Cut Delivery,3-Nov-2023,1
1054,A107,2nd Rework Received,23-Oct-2023,1
1055,A107,2nd Rework End,30-Oct-2023,1
1056,A107,3nd Rework Received,2-Nov-2023,1
1057,A107,3rd Rework Approval/Clarification,3-Nov-2023,1
1058,A107,3rd Rework Start,3-Nov-2023,1
1059,A81,4th Rework Received,3-Nov-2023,1
1060,A76,Playblast Confirmation,19-Oct-2023,1
1061,A21,2nd Tower Modeling Rework Received,30-Oct-2023,1
1062,A21,2nd Tower Modeling Rework Start,30-Oct-2023,1
1063,A163,1st Rework Received,18-Oct-2023,1
1064,A163,1st Rework End,25-Oct-2023,1
1065,A163,2nd Rework Received,3-Nov-2023,1
1066,A21,2nd Tower Modeling Rework End,3-Nov-2023,1
1067,A176,1st Rework Received,2-Nov-2023,1
1068,A176,1st Rework Start,3-Nov-2023,1
1069,A176,1st Rework End,6-Nov-2023,1
1070,A188,Sales Confirmation,6-Nov-2023,1
1071,A188,Purchase Date,30-Sep-2023,1
1072,A12,Final Data Received,6-Nov-2023,1
1073,A177,Project Start Date,25-Oct-2023,1
1074,A189,Sales Confirmation,6-Nov-2023,1
1075,A189,Purchase Date,27-Oct-2023,1
1076,A190,Sales Confirmation,28-Oct-2023,1
1077,A191,Sales Confirmation,28-Oct-2023,1
1078,A190,Purchase Date,28-Oct-2023,1
1079,A191,Purchase Date,28-Oct-2023,1
1080,A190,Project Start Date,3-Nov-2023,1
1081,A190,Photoshoot Start,3-Nov-2023,1
